gene	kcore
NDEL1	96
NDFIP1	7
NDFIP2	7
NDN	36
NDOR1	25
NDP	2
NDRG1	44
NDRG2	7
NDRG3	2
NDRG4	22
NDST1	13
NDST2	12
NDUFA1	53
NDUFA10	53
NDUFA11	53
NDUFA12	53
NDUFA13	53
NDUFA2	53
NDUFA3	53
NDUFA4	28
NDUFA4L2	15
NDUFA5	53
NDUFA6	53
NDUFA7	53
NDUFA8	53
NDUFA9	53
NDUFAB1	53
NDUFAF1	53
NDUFAF2	53
NDUFAF3	53
NDUFAF4	53
NDUFAF5	53
NDUFAF6	53
NDUFAF7	53
NDUFAF8	1
NDUFB1	53
NDUFB10	53
NDUFB11	53
NDUFB2	53
NDUFB3	53
NDUFB4	53
NDUFB5	53
NDUFB6	53
NDUFB7	53
NDUFB8	53
NDUFB9	53
NDUFC1	53
NDUFC2	53
NDUFC2-KCTD14	3
NDUFS1	53
NDUFS2	53
NDUFS3	53
NDUFS4	53
NDUFS5	53
NDUFS6	53
NDUFS7	53
NDUFS8	53
NDUFV1	53
NDUFV2	53
NDUFV3	53
NEB	31
NEBL	29
NECAB1	13
NECAB2	43
NECAB3	2
NECAP1	66
NECAP2	6
NECTIN1	31
NECTIN2	34
NECTIN3	30
NECTIN4	7
NEDD1	93
NEDD4	56
NEDD4L	85
NEDD8	81
NEDD9	49
NEF3	2
NEFH	13
NEFL	47
NEFM	14
NEGR1	1
NEIL1	6
NEIL2	10
NEIL3	9
NEK1	12
NEK11	4
NEK2	93
NEK3	8
NEK4	5
NEK5	1
NEK6	59
NEK7	3
NEK8	17
NEK9	42
NELF	3
NELFA	58
NELFB	58
NELFCD	58
NELFE	58
NELL1	7
NELL2	7
NEMF	2
NEMP1	25
NEMP2	2
NENF	1
NEO1	15
NES	8
NET1	23
NETO1	6
NEU1	20
NEU2	2
NEU3	2
NEU4	15
NEURL1	7
NEURL1B	1
NEURL2	21
NEURL3	2
NEURL4	9
NEUROD1	21
NEUROD2	10
NEUROD4	4
NEUROD6	1
NEUROG1	9
NEUROG2	3
NEUROG3	14
NEXN	8
NF1	69
NF2	55
NFAM1	5
NFASC	24
NFAT5	31
NFATC1	60
NFATC2	59
NFATC2IP	10
NFATC3	55
NFATC4	36
NFE2	37
NFE2L1	30
NFE2L2	53
NFE2L3	19
NFE4	5
NFIA	33
NFIB	32
NFIC	50
NFIL3	33
NFIX	32
NFKB1	81
NFKB2	72
NFKBIA	78
NFKBIB	67
NFKBID	45
NFKBIE	64
NFKBIL1	7
NFKBIZ	10
NFRKB	32
NFS1	9
NFU1	17
NFX1	22
NFXL1	2
NFYA	61
NFYB	55
NFYC	53
NGB	21
NGDN	6
NGEF	36
NGF	64
NGFR	62
NGFRAP1	14
NGL1	1
NGLY1	23
NGRN	3
NHEJ1	9
NHLH1	10
NHLH2	8
NHLRC1	14
NHLRC2	3
NHLRC4	19
NHP2	12
NHP2L1	7
NHSL2	26
NIBAN1	3
NIBAN2	11
NIBAN3	2
NICN1	11
NID1	30
NID2	29
NIF3L1	41
NIFK	15
NIM1K	1
NIN	10
NINJ1	17
NINJ2	30
NINL	93
NIP7	62
NIPA1	3
NIPAL3	9
NIPAL4	13
NIPBL	20
NIPSNAP1	4
NIPSNAP2	4
NIPSNAP3A	12
NISCH	5
NIT1	3
NKAIN4	1
NKAP	19
NKAPD1	30
NKAPL	10
NKD1	39
NKD2	16
NKG7	28
NKIRAS1	13
NKIRAS2	13
NKRF	15
NKTR	6
NKX1-2	3
NKX2-1	32
NKX2-2	13
NKX2-3	5
NKX2-4	2
NKX2-5	29
NKX2-6	3
NKX3-1	17
NKX3-2	13
NKX6-1	4
NLE1	6
NLGN1	23
NLGN2	23
NLGN3	24
NLGN4X	23
NLGN4Y	23
NLK	39
NLN	2
NLRC3	11
NLRC4	13
NLRC5	10
NLRP1	11
NLRP10	3
NLRP12	26
NLRP2	9
NLRP3	23
NLRP4	13
NLRP6	1
NLRP7	3
NLRP9	3
NLRX1	11
NMB	12
NMBR	12
NMD3	9
NMDAR2C	26
NME1	38
NME2	42
NME3	12
NME4	32
NME5	2
NME6	3
NME7	79
NME8	2
NMES1	10
NMI	27
NMNAT1	15
NMNAT2	2
NMNAT3	2
NMRAL1	2
NMRK1	4
NMRK2	4
NMS	16
NMT1	13
NMT2	12
NMU	26
NMUR1	19
NMUR2	24
NNMT	6
NNT	1
NOA1	12
NOB1	49
NOC2L	14
NOC3L	10
NOC4L	62
NOCT	13
NOD1	41
NOD2	42
NODAL	23
NOG	19
NOL11	62
NOL12	56
NOL3	38
NOL4	12
NOL4L	2
NOL6	62
NOL7	2
NOL8	5
NOL9	26
NOLC1	25
NOM1	5
NOMO1	10
NOMO2	3
NOMO3	2
NONO	52
NOP10	6
NOP14	62
NOP16	1
NOP2	42
NOP53	45
NOP56	62
NOP58	62
NOS1	45
NOS1AP	14
NOS2	57
NOS3	59
NOSIP	7
NOSTRIN	15
NOTCH1	65
NOTCH2	40
NOTCH2NL	2
NOTCH2NLA	48
NOTCH3	44
NOTCH4	65
NOTO	24
NOTUM	25
NOV	11
NOVA1	8
NOX1	21
NOX3	6
NOX4	12
NOX5	2
NOXA1	32
NOXO1	5
NPAP1	3
NPAS1	3
NPAS2	44
NPAS3	2
NPAS4	5
NPAT	6
NPB	10
NPBWR1	10
NPBWR2	23
NPC1	5
NPC1L1	1
NPC2	2
NPDC1	31
NPEPL1	2
NPEPPS	4
NPEPPSL1	2
NPFF	11
NPFFR1	11
NPFFR2	13
NPHP1	93
NPHP3	8
NPHP4	93
NPHS1	31
NPHS2	11
NPIPA7	2
NPIPB5	1
NPL	1
NPLOC4	22
NPM1	87
NPM2	5
NPM3	7
NPNT	7
NPPA	26
NPPB	14
NPPC	6
NPR1	14
NPR2	6
NPR3	3
NPRL2	48
NPRL3	48
NPS	10
NPSR1	10
NPTN	14
NPTX1	1
NPTX2	1
NPTXR	1
NPVF	5
NPW	10
NPY	43
NPY1R	17
NPY2R	13
NPY4R	16
NPY5R	13
NQO1	12
NQO2	7
NR0B1	32
NR0B2	55
NR1B2	1
NR1B3	16
NR1C1	7
NR1D1	47
NR1D2	42
NR1F3	4
NR1H2	50
NR1H3	53
NR1H4	31
NR1I1	17
NR1I2	30
NR1I3	23
NR2A1	12
NR2A2	14
NR2B1	32
NR2B3	18
NR2C1	22
NR2C2	28
NR2C2AP	13
NR2E1	34
NR2E3	35
NR2F1	31
NR2F2	37
NR2F6	18
NR3B3	2
NR3C1	69
NR3C2	42
NR3C4	15
NR4A1	55
NR4A2	45
NR4A3	42
NR5A1	52
NR5A2	39
NR6A1	12
NRAP	5
NRARP	2
NRAS	66
NRBF2	19
NRBP1	16
NRBP2	1
NRCAM	21
NRD1	4
NRDC	3
NRDE2	11
NREP	4
NRF	2
NRF1	48
NRG1	52
NRG2	41
NRG3	8
NRG4	36
NRGN	7
NRIP1	57
NRIP2	19
NRIP3	20
NRK	6
NRL	4
NRM	30
NRN1	1
NRN1L	2
NRP1	35
NRP2	17
NRROS	2
NRSN1	7
NRSN2	4
NRTN	31
NRXN1	27
NRXN2	27
NRXN3	27
NSA2	12
NSD1	26
NSD2	52
NSD3	28
NSDHL	4
NSF	39
NSFL1C	15
NSG1	24
NSG2	14
NSL1	96
NSMAF	19
NSMCE1	14
NSMCE2	14
NSMCE3	14
NSMCE4A	12
NSMF	20
NSRP1	7
NSUN2	10
NSUN4	4
NT5C	1
NT5C1A	3
NT5C2	9
NT5C3A	5
NT5DC2	1
NT5E	12
NTAN1	1
NTAQ1	50
NTF3	44
NTF4	42
NTHL1	3
NTM	14
NTMT1	6
NTN1	27
NTN3	9
NTN4	24
NTNG1	3
NTNG2	3
NTPCR	1
NTRK1	66
NTRK2	61
NTRK3	40
NTS	17
NTSR1	17
NTSR2	17
NUAK1	12
NUAK2	8
NUB1	51
NUBP1	11
NUBP2	18
NUBPL	10
NUCB1	16
NUCB2	11
NUCKS1	6
NUDC	96
NUDCD1	17
NUDCD2	18
NUDCD3	34
NUDT1	5
NUDT10	8
NUDT12	1
NUDT14	11
NUDT15	2
NUDT16	1
NUDT16L1	17
NUDT18	20
NUDT19	6
NUDT2	4
NUDT21	160
NUDT22	19
NUDT3	23
NUDT4	2
NUDT5	6
NUDT6	8
NUDT7	6
NUDT9	3
NUF2	96
NUFIP1	9
NUFIP2	41
NUMA1	79
NUMB	66
NUMBL	24
NUP107	96
NUP133	96
NUP153	87
NUP155	87
NUP160	96
NUP188	87
NUP205	87
NUP210	87
NUP214	87
NUP35	87
NUP37	96
NUP42	87
NUP43	96
NUP50	87
NUP54	87
NUP58	87
NUP62	87
NUP62CL	8
NUP85	96
NUP88	87
NUP93	87
NUP98	96
NUP98/HOXC13	6
NUPL1	1
NUPL2	1
NUPR1	20
NUPR2	6
NUS1	3
NUSAP1	3
NUTF2	33
NUTM1	34
NUTM2B	1
NUTM2F	17
NVL	10
NWD1	2
NXF1	79
NXF2	70
NXF2B	1
NXF3	16
NXF5	13
NXN	3
NXNL1	4
NXPE2	2
NXPE3	5
NXPH1	1
NXPH2	1
NXPH3	7
NXT1	70
NXT2	20
NY-CO-41	10
NYAP1	4
NYAP2	7
NYNRIN	2
NYX	1
O00334	2
O60448	3
O60536	1
O60748	1
O75271	1
O75544	1
OARD1	4
OAS1	15
OAS2	8
OAS3	8
OASL	8
OAT	4
OAZ1	52
OAZ2	47
OAZ3	49
OBFC1	1
OBI1	4
OBP2A	1
OBSCN	25
OBSL1	14
OC90	1
OCA2	2
OCC1	1
OCIAD1	7
OCLN	30
OCM	3
OCM2	3
OCRL	66
ODAM	13
ODAPH	3
ODC1	52
ODF1	17
ODF2	93
ODF2L	6
ODF3	1
ODF3B	8
ODF3L1	1
ODF3L2	1
ODF4	16
ODZ3	1
OFCC1	6
OFD1	93
OGA	18
OGDH	10
OGDHL	6
OGFOD1	5
OGFOD2	2
OGFR	2
OGG1	6
OGN	14
OGT	43
OIP5	51
OIT3	9
OK/KNS-CL.4	1
OK/SW-CL.5	4
OLA1	9
OLAH	1
OLFM1	5
OLFM2	15
OLFM3	7
OLFM4	25
OLFML2A	1
OLFML3	7
OLFR	11
OLIG1	22
OLIG2	13
OLIG3	29
OLR1	7
OMA1	2
OMD	11
OMG	6
OMP	2
ONECUT1	14
ONECUT2	1
ONECUT3	5
OOEP	9
OPA1	12
OPA3	3
OPCML	8
OPHN1	22
OPLAH	3
OPN	3
OPN1LW	15
OPN1MW	2
OPN1MW3	10
OPN1SW	11
OPN3	2
OPN4	13
OPN5	4
OPRD1	45
OPRK1	38
OPRL1	36
OPRM1	46
OPTC	5
OPTN	49
OR10A2	15
OR10A3	15
OR10A4	15
OR10A5	15
OR10A6	15
OR10A7	15
OR10AD1	15
OR10AG1	18
OR10C1	15
OR10G2	6
OR10G3	15
OR10G4	16
OR10G6	6
OR10G7	15
OR10G8	15
OR10G9	15
OR10H1	15
OR10H2	15
OR10H3	15
OR10H4	15
OR10H5	15
OR10J1	15
OR10J3	15
OR10J5	15
OR10K1	15
OR10K2	15
OR10P1	15
OR10Q1	15
OR10R2	15
OR10S1	15
OR10T2	15
OR10V1	15
OR10W1	15
OR10X1	11
OR10Z1	11
OR11A1	15
OR11G2	15
OR11H1	15
OR11H12	11
OR11H2	15
OR11H4	15
OR11H6	15
OR11H7	15
OR11L1	15
OR12D2	15
OR12D3	15
OR13A1	15
OR13C2	15
OR13C3	15
OR13C4	15
OR13C5	15
OR13C8	15
OR13C9	15
OR13D1	15
OR13F1	15
OR13G1	15
OR13H1	15
OR13J1	15
OR14A16	15
OR14A2	6
OR14C36	15
OR14I1	16
OR14J1	15
OR14K1	6
OR1A1	15
OR1A2	15
OR1B1	15
OR1C1	15
OR1D2	15
OR1D5	11
OR1E1	15
OR1E2	15
OR1F1	15
OR1F12	6
OR1G1	15
OR1I1	15
OR1J1	15
OR1J2	15
OR1J4	15
OR1K1	15
OR1L1	15
OR1L3	16
OR1L4	15
OR1L6	15
OR1L8	15
OR1M1	15
OR1N1	15
OR1N2	15
OR1Q1	15
OR1S1	15
OR1S2	15
OR2A1	15
OR2A12	15
OR2A14	15
OR2A2	15
OR2A25	15
OR2A4	15
OR2A5	15
OR2A7	15
OR2AE1	15
OR2AG1	15
OR2AG2	15
OR2AJ1	6
OR2AK2	15
OR2AP1	15
OR2AT4	15
OR2B11	15
OR2B2	15
OR2B3	15
OR2B6	15
OR2C1	15
OR2C3	15
OR2D2	15
OR2D3	15
OR2F1	15
OR2F2	15
OR2G2	15
OR2G3	15
OR2G6	16
OR2H1	16
OR2H2	15
OR2I1P	6
OR2J1	15
OR2J2	15
OR2J3	15
OR2K2	15
OR2L13	15
OR2L2	15
OR2L3	15
OR2L5	15
OR2L8	15
OR2M2	15
OR2M3	15
OR2M4	15
OR2M5	15
OR2M7	15
OR2S2	15
OR2T1	15
OR2T10	15
OR2T11	15
OR2T12	15
OR2T2	15
OR2T27	15
OR2T29	15
OR2T3	15
OR2T33	15
OR2T34	15
OR2T35	15
OR2T4	15
OR2T5	15
OR2T6	15
OR2T7	6
OR2T8	15
OR2V1	15
OR2V2	15
OR2W1	15
OR2W3	15
OR2W5	15
OR2Y1	15
OR2Z1	15
OR3A1	15
OR3A2	15
OR3A3	15
OR3A4P	6
OR4A15	15
OR4A16	15
OR4A47	15
OR4A4P	6
OR4A5	15
OR4A8	6
OR4B1	15
OR4C11	15
OR4C12	15
OR4C13	15
OR4C15	15
OR4C16	15
OR4C3	15
OR4C45	6
OR4C46	15
OR4C5	15
OR4C6	15
OR4D1	15
OR4D10	15
OR4D11	15
OR4D2	15
OR4D5	15
OR4D6	15
OR4D9	15
OR4E1	15
OR4E2	15
OR4F15	15
OR4F16	1
OR4F17	15
OR4F21	15
OR4F29	1
OR4F3	16
OR4F4	15
OR4F5	15
OR4F6	15
OR4K1	15
OR4K13	15
OR4K14	15
OR4K15	15
OR4K17	15
OR4K2	15
OR4K3	6
OR4K5	15
OR4L1	15
OR4M1	15
OR4M2	15
OR4N2	15
OR4N4	15
OR4N5	15
OR4P4	15
OR4Q2	6
OR4Q3	15
OR4S1	15
OR4S2	15
OR4X1	15
OR4X2	15
OR51A2	15
OR51A4	15
OR51A7	15
OR51B2	15
OR51B4	15
OR51B5	15
OR51B6	15
OR51D1	15
OR51E1	16
OR51E2	15
OR51F1	15
OR51F2	15
OR51G1	15
OR51G2	15
OR51H1	15
OR51I1	15
OR51I2	15
OR51J1	15
OR51L1	15
OR51M1	15
OR51Q1	15
OR51S1	15
OR51T1	15
OR51V1	15
OR52A1	16
OR52A5	15
OR52B2	15
OR52B4	11
OR52B6	15
OR52D1	15
OR52E1	11
OR52E2	15
OR52E4	15
OR52E5	6
OR52E6	15
OR52E8	15
OR52H1	15
OR52I1	15
OR52I2	15
OR52J3	15
OR52K1	15
OR52K2	15
OR52L1	15
OR52M1	15
OR52N1	15
OR52N2	15
OR52N4	15
OR52N5	15
OR52R1	15
OR52W1	15
OR52Z1	11
OR56A1	15
OR56A3	15
OR56A4	15
OR56A5	15
OR56B1	15
OR56B4	15
OR5A1	15
OR5A2	15
OR5AC2	15
OR5AK2	15
OR5AN1	15
OR5AP2	15
OR5AR1	15
OR5AS1	16
OR5AU1	15
OR5B12	15
OR5B17	15
OR5B2	15
OR5B21	15
OR5B3	15
OR5C1	15
OR5D13	15
OR5D14	15
OR5D16	15
OR5D18	15
OR5F1	15
OR5H1	15
OR5H14	15
OR5H15	15
OR5H2	15
OR5H6	15
OR5I1	15
OR5J2	15
OR5K1	15
OR5K2	16
OR5K3	15
OR5K4	15
OR5L1	15
OR5L2	15
OR5M1	15
OR5M10	15
OR5M11	15
OR5M3	15
OR5M8	15
OR5M9	15
OR5P2	15
OR5P3	15
OR5R1	15
OR5T1	15
OR5T2	15
OR5T3	15
OR5V1	15
OR5W2	15
OR6A2	15
OR6B1	17
OR6B2	15
OR6B3	15
OR6C1	16
OR6C2	15
OR6C3	15
OR6C4	15
OR6C6	15
OR6C65	15
OR6C68	15
OR6C70	15
OR6C74	15
OR6C75	15
OR6C76	15
OR6F1	15
OR6J1	6
OR6K2	15
OR6K3	15
OR6K6	15
OR6M1	15
OR6N1	15
OR6N2	15
OR6P1	15
OR6Q1	15
OR6S1	15
OR6T1	15
OR6V1	15
OR6X1	15
OR6Y1	15
OR7A10	15
OR7A17	16
OR7A5	15
OR7C1	15
OR7C2	16
OR7D2	16
OR7D4	16
OR7E24	15
OR7G1	15
OR7G2	15
OR7G3	15
OR8A1	15
OR8B12	15
OR8B2	15
OR8B3	15
OR8B4	15
OR8B8	15
OR8D1	15
OR8D2	15
OR8D4	15
OR8G1	15
OR8G2P	15
OR8G5	15
OR8H1	15
OR8H2	15
OR8H3	15
OR8I2	15
OR8J1	15
OR8J3	15
OR8K1	15
OR8K3	15
OR8K5	15
OR8S1	15
OR8U1	15
OR8U8	6
OR8U9	11
OR9A2	15
OR9A4	15
OR9G1	15
OR9G4	15
OR9I1	15
OR9K2	15
OR9Q1	15
OR9Q2	15
ORAI1	9
ORAI2	10
ORAI3	6
ORC1	65
ORC1L	36
ORC2	39
ORC2L	19
ORC3	37
ORC3L	24
ORC4	37
ORC4L	27
ORC5	37
ORC5L	27
ORC6	36
ORC6L	10
ORM1	7
ORM2	3
ORMDL1	26
ORMDL2	19
ORMDL3	20
OS9	26
OSBP	5
OSBP2	6
OSBPL10	1
OSBPL1A	55
OSBPL2	2
OSBPL3	23
OSBPL5	3
OSBPL6	1
OSBPL8	9
OSBPL9	1
OSCAR	8
OSGEP	18
OSGEPL1	2
OSGIN1	36
OSM	52
OSMR	52
OSR1	4
OSR2	7
OST4	5
OSTC	3
OSTCL	2
OSTF1	34
OSTM1	4
OTC	14
OTOA	1
OTOF	21
OTOP2	5
OTOP3	8
OTOR	1
OTOS	3
OTP	8
OTUB1	33
OTUB2	24
OTUD1	1
OTUD3	3
OTUD4	7
OTUD5	9
OTUD6A	9
OTUD6B	1
OTUD7A	4
OTUD7B	18
OTULIN	12
OTULINL	10
OTX1	42
OTX2	25
OVGP1	9
OVOL1	7
OVOL2	1
OXA1L	86
OXCT1	4
OXER1	39
OXGR1	8
OXNAD1	4
OXR1	1
OXSR1	8
OXT	35
OXTR	40
P/CL.18	4
P09565	1
P0C5W0	1
P0DOX5	6
P0DOX7	2
P2RX1	5
P2RX2	5
P2RX3	2
P2RX4	13
P2RX5	4
P2RX6	3
P2RX7	24
P2RY1	13
P2RY10	19
P2RY11	10
P2RY12	8
P2RY13	10
P2RY14	8
P2RY2	28
P2RY4	9
P2RY6	23
P2RY8	14
P39193	1
P3H1	35
P3H3	6
P3H4	4
P4HA1	7
P4HA2	13
P4HA3	31
P4HB	39
P4HTM	1
P5CR2	1
P78451	1
PA2G4	27
PAAF1	10
PAAT	4
PABPC1	107
PABPC1L2A	10
PABPC3	11
PABPC4	31
PABPC5	10
PABPN1	160
PACC1	5
PACRG	3
PACRGL	10
PACS1	19
PACS2	8
PACSIN1	25
PACSIN2	66
PACSIN3	25
PADI1	1
PADI2	4
PADI3	3
PADI4	15
PADI6	4
PAEP	21
PAF1	58
PAFAH1B1	96
PAFAH1B2	19
PAFAH1B3	34
PAFAH2	1
PAG1	49
PAGE1	12
PAGE2	5
PAGE3	4
PAGE5	2
PAGR1	56
PAH	3
PAICS	19
PAIP1	21
PAIP2	5
PAIP2B	1
PAK1	64
PAK1IP1	7
PAK2	78
PAK3	46
PAK4	43
PAK5	43
PAK6	37
PAK7	7
PALB2	36
PALLD	13
PALM	3
PALM2	1
PALM3	1
PALMD	1
PAM	10
PAM16	14
PAN2	17
PAN3	17
PANK4	2
PANX1	14
PANX2	5
PAOX	6
PAPOLA	160
PAPOLG	3
PAPPA	13
PAPPA2	9
PAPSS1	17
PAPSS2	4
PAQR3	3
PAQR5	10
PAQR6	4
PAQR7	3
PAQR8	3
PARD3	48
PARD3B	24
PARD6A	48
PARD6B	36
PARD6G	19
PARG	6
PARK2	27
PARK7	52
PARL	7
PARM1	1
PARN	23
PARP1	67
PARP10	3
PARP11	7
PARP12	1
PARP14	8
PARP15	3
PARP16	5
PARP2	13
PARP3	10
PARP4	9
PARP9	6
PARPBP	1
PARS2	1
PARVA	56
PARVB	56
PARVG	43
PASD1	2
PASK	5
PATE1	4
PATJ	13
PATL1	22
PATL2	4
PATZ1	43
PAUF	3
PAWR	20
PAX1	8
PAX2	22
PAX3	26
PAX4	13
PAX5	53
PAX6	58
PAX7	17
PAX8	30
PAX9	22
PAXBP1	18
PAXIP1	60
PAXX	2
PB1	1
PBDC1	3
PBK	28
PBLD	11
PBR	3
PBRM1	24
PBX1	51
PBX2	26
PBX3	42
PBX4	36
PBXIP1	25
PC	4
PC326	1
PCBD1	30
PCBD2	29
PCBP1	160
PCBP2	160
PCBP3	12
PCBP4	5
PCCA	3
PCCB	3
PCDH1	70
PCDH10	70
PCDH11X	70
PCDH11Y	70
PCDH12	70
PCDH15	70
PCDH17	6
PCDH18	70
PCDH19	1
PCDH20	70
PCDH7	70
PCDH8	70
PCDH9	70
PCDHA1	70
PCDHA10	11
PCDHA11	70
PCDHA12	70
PCDHA13	1
PCDHA2	70
PCDHA3	70
PCDHA4	70
PCDHA5	70
PCDHA6	70
PCDHA7	70
PCDHA8	70
PCDHA9	70
PCDHAC1	1
PCDHAC2	70
PCDHB1	70
PCDHB10	70
PCDHB11	70
PCDHB12	70
PCDHB13	70
PCDHB14	70
PCDHB15	70
PCDHB16	70
PCDHB18P	70
PCDHB2	70
PCDHB3	70
PCDHB4	70
PCDHB5	70
PCDHB6	70
PCDHB7	70
PCDHB8	70
PCDHGA1	70
PCDHGA10	3
PCDHGA11	70
PCDHGA12	5
PCDHGA2	70
PCDHGA3	70
PCDHGA4	2
PCDHGA5	3
PCDHGA6	70
PCDHGA7	2
PCDHGA8	70
PCDHGA9	3
PCDHGB1	15
PCDHGB2	4
PCDHGB3	70
PCDHGB4	7
PCDHGB5	5
PCDHGB6	3
PCDHGB7	70
PCDHGC3	9
PCDHGC4	2
PCDHGC5	70
PCDHJ	4
PCED1A	5
PCED1B	1
PCF11	160
PCGF1	23
PCGF2	54
PCGF3	12
PCGF5	15
PCGF6	22
PCID2	21
PCIF1	3
PCK1	44
PCK2	39
PCLAF	22
PCLO	6
PCM1	93
PCMT1	11
PCMTD2	3
PCNA	75
PCNP	13
PCNT	93
PCNX2	3
PCNX4	3
PCOLCE	18
PCOLCE2	11
PCOTH	1
PCP2	4
PCP4	5
PCSK1	13
PCSK1N	2
PCSK2	10
PCSK4	8
PCSK5	42
PCSK6	14
PCSK7	12
PCSK9	17
PCTK1	5
PCTK3	2
PCTP	5
PCYOX1	2
PCYT1A	18
PCYT1B	12
PCYT2	9
PDAP1	5
PDC	19
PDCD1	31
PDCD10	16
PDCD11	62
PDCD1LG2	31
PDCD2	8
PDCD2L	1
PDCD4	26
PDCD5	20
PDCD6	30
PDCD6IP	34
PDCD7	52
PDCL	32
PDCL2	4
PDCL3	6
PDDC1	1
PDE10A	10
PDE12	5
PDE1A	10
PDE1B	10
PDE1C	10
PDE2A	1
PDE3A	12
PDE3B	16
PDE4A	14
PDE4B	12
PDE4C	16
PDE4D	26
PDE4DIP	42
PDE5A	6
PDE6A	10
PDE6B	10
PDE6C	6
PDE6D	18
PDE6G	18
PDE6H	8
PDE8A	1
PDE9A	29
PDF	1
PDGFA	60
PDGFB	66
PDGFC	31
PDGFD	31
PDGFRA	66
PDGFRB	66
PDGFRL	1
PDHA1	15
PDHA1/LOC79064	1
PDHA2	12
PDHB	18
PDHX	15
PDIA2	16
PDIA3	31
PDIA4	13
PDIA5	6
PDIA6	17
PDIK1L	6
PDILT	5
PDK1	24
PDK2	15
PDK3	12
PDK4	13
PDLIM1	12
PDLIM2	11
PDLIM3	13
PDLIM4	10
PDLIM5	24
PDLIM7	40
PDNP1	7
PDP1	11
PDP2	8
PDPK1	64
PDPK2P	28
PDPN	12
PDPR	8
PDRG1	9
PDS5A	96
PDS5B	96
PDSS1	2
PDSS2	2
PDX1	21
PDXDC1	1
PDXP	1
PDYN	33
PDZD11	9
PDZD2	5
PDZD3	9
PDZD4	13
PDZD7	7
PDZK1	12
PDZK1IP1	30
PDZRN3	6
PEA15	15
PEAK1	2
PEAR1	3
PEBP1	52
PEBP4	1
PECAM1	43
PECR	7
PEF1	31
PEG10	14
PEG3	8
PELI1	23
PELI2	26
PELI3	9
PELO	12
PELP1	48
PEMT	3
PENK	22
PEPD	8
PER1	37
PER2	45
PER3	19
PERP	13
PES1	26
PEX1	14
PEX10	21
PEX11A	4
PEX11B	5
PEX11G	7
PEX12	28
PEX13	21
PEX14	24
PEX16	22
PEX19	24
PEX2	21
PEX26	15
PEX26T35INSC	1
PEX3	9
PEX5	26
PEX5L	4
PEX6	17
PEX7	17
PF4	39
PF4V1	21
PFAS	7
PFDN1	42
PFDN2	34
PFDN4	26
PFDN5	49
PFDN6	34
PFKFB1	22
PFKFB2	19
PFKFB3	14
PFKFB4	16
PFKL	15
PFKM	22
PFKP	17
PFN1	37
PFN2	31
PFN3	10
PFN4	6
PGA3	2
PGA4	10
PGA5	2
PGAM1	20
PGAM2	16
PGAM4	14
PGAM5	13
PGAP1	1
PGAP2	26
PGAP3	1
PGAP6	11
PGBD1	11
PGBD3	1
PGC	1
PGD	13
PGF	37
PGGT1B	10
PGK1	36
PGK2	17
PGLS	17
PGLYRP2	1
PGLYRP3	4
PGLYRP4	1
PGM1	13
PGM2	7
PGM5	2
PGPEP1	4
PGR	62
PGRMC1	16
PGRMC2	26
PGS1	3
PHACTR1	4
PHACTR2	6
PHACTR3	10
PHACTR4	3
PHAX	72
PHB	37
PHB2	38
PHC1	31
PHC2	49
PHC3	29
PHETA1	12
PHETA2	4
PHEX	1
PHF1	47
PHF10	36
PHF11	9
PHF12	9
PHF13	2
PHF14	4
PHF17	2
PHF19	37
PHF2	11
PHF20	22
PHF20L1	5
PHF21A	19
PHF23	4
PHF24	5
PHF3	5
PHF5A	160
PHF6	12
PHF7	11
PHF8	19
PHGDH	14
PHGDHL1	12
PHIP	25
PHKA1	23
PHKA2	23
PHKB	23
PHKG1	23
PHKG2	23
PHLDA1	34
PHLDA2	4
PHLDA3	3
PHLDB1	1
PHLDB2	7
PHLDB3	2
PHLPP1	9
PHLPP2	5
PHOSPHO1	1
PHOSPHO2	7
PHOX2A	6
PHOX2B	1
PHP14	1
PHPT1	5
PHRF1	2
PHTF1	1
PHYH	13
PHYHD1	1
PHYHIP	17
PHYHIPL	2
PHYKPL	4
PI16	6
PI3	14
PI4K2A	36
PI4K2B	33
PI4KA	36
PI4KAP2	1
PI4KB	36
PIANP	5
PIAS1	58
PIAS2	61
PIAS3	64
PIAS4	60
PIBF1	46
PICALM	59
PICK1	59
PID1	16
PIDD1	21
PIEZO1	1
PIF1	5
PIG59	15
PIGA	6
PIGC	6
PIGF	8
PIGG	1
PIGH	6
PIGK	7
PIGM	1
PIGN	1
PIGO	1
PIGP	17
PIGQ	6
PIGR	11
PIGS	14
PIGT	6
PIGU	6
PIGX	1
PIGY	6
PIH1D1	27
PIH1D2	37
PIH1D3	7
PIK3AP1	21
PIK3C2A	64
PIK3C2B	36
PIK3C2G	36
PIK3C3	56
PIK3CA	105
PIK3CB	105
PIK3CD	66
PIK3CG	62
PIK3IP1	7
PIK3R1	105
PIK3R2	105
PIK3R3	66
PIK3R4	32
PIK3R5	49
PIK3R6	48
PIK4CA	33
PIKFYVE	35
PILRA	10
PILRB	6
PIM1	49
PIM2	16
PIM3	5
PIMREG	11
PIN1	66
PIN4	14
PINK1	29
PINX1	21
PIP	4
PIP4K2A	36
PIP4K2B	37
PIP4K2C	35
PIP4P1	32
PIP4P2	30
PIP5K1A	39
PIP5K1B	36
PIP5K1C	46
PIP5KL1	2
PIPOX	7
